"station","layer","latitude","longitude","cbSeg92","state","stationGrpName","parmName","gamName","periodName","seasonName","gamDiff.bl.mn.obs","gamDiff.cr.mn.obs","gamDiff.abs.chg.obs","gamDiff.pct.chg","gamDiff.chg.pval","mapLayer"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Annual",5.317609016,2.508973285,-2.808635731,-52.81764271,2.35e-06,"CHLA|Surface|Annual"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Mar-May",6.957731474,3.400622185,-3.557109289,-51.12455551,6.45e-05,"CHLA|Surface|Mar-May"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Jul-Sep",9.313188262,4.404522753,-4.908665509,-52.70660671,2.47e-05,"CHLA|Surface|Jul-Sep"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Annual",6.608632193,3.20288632,-3.405745873,-51.53480741,9.03e-05,"CHLA|Surface|Annual"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Mar-May",8.33293727,3.956352001,-4.376585269,-52.52151945,0.000137973,"CHLA|Surface|Mar-May"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Jul-Sep",10.6343143,5.338179999,-5.296134295,-49.80231117,0.000598894,"CHLA|Surface|Jul-Sep"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Annual",4.707496309,3.107883816,-1.599612492,-33.98011145,0.007833139,"CHLA|Surface|Annual"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Mar-May",6.003791191,3.914169753,-2.089621438,-34.80503188,0.011721745,"CHLA|Surface|Mar-May"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Jul-Sep",6.243156594,4.207804575,-2.035352019,-32.60132897,0.022003605,"CHLA|Surface|Jul-Sep"
"CB3.1","Surface",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend","2010-2011 to 2018-2019","Annual",6.822976318,4.661269067,-2.161707251,-31.68276058,0.045722425,"CHLA|Surface|Annual"
