"station","layer","latitude","longitude","cbSeg92","state","stationGrpName","parmName","gamName","periodName","seasonName","gamDiff.bl.mn.obs","gamDiff.cr.mn.obs","gamDiff.abs.chg.obs","gamDiff.pct.chg","gamDiff.chg.pval","mapLayer"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Annual",5.268384654,2.664915283,-2.603469371,-49.41684295,3.32e-05,"CHLA|Surface|Annual"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Mar-May",7.014847549,3.662798605,-3.352048944,-47.78505763,0.000292967,"CHLA|Surface|Mar-May"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Jul-Sep",8.706907072,4.624016517,-4.082890554,-46.89254773,0.000853062,"CHLA|Surface|Jul-Sep"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Annual",8.477718884,3.504152586,-4.973566298,-58.66632718,6.92e-07,"CHLA|Surface|Annual"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Mar-May",10.54870598,4.559780667,-5.988925309,-56.77402824,3.18e-06,"CHLA|Surface|Mar-May"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Jul-Sep",13.77712693,5.645660722,-8.131466208,-59.02149446,3.29e-06,"CHLA|Surface|Jul-Sep"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Annual",5.569676946,3.500111466,-2.069565479,-37.15772924,0.000722838,"CHLA|Surface|Annual"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Mar-May",7.362622353,4.584555906,-2.778066447,-37.73202419,0.003351783,"CHLA|Surface|Mar-May"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Jul-Sep",6.994417521,4.720667528,-2.273749993,-32.50806784,0.014160297,"CHLA|Surface|Jul-Sep"
"CB3.1","Surface",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-linear Trend with Flow Adjustment","2010-2011 to 2018-2019","Annual",7.836392367,5.814692229,-2.021700139,-25.7988631,0.05910728,"CHLA|Surface|Annual"
