"station","layer","latitude","longitude","cbSeg92","state","stationGrpName","parmName","gamName","periodName","seasonName","gamDiff.bl.mn.obs","gamDiff.cr.mn.obs","gamDiff.abs.chg.obs","gamDiff.pct.chg","gamDiff.chg.pval","mapLayer"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",1.190069345,1.305398781,0.115329437,9.690984602,0.089226181,"DIN|Surface|Annual"
"CB1.1","Bottom",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",1.185418874,1.315011656,0.129592782,10.93223541,0.059499144,"DIN|Bottom|Annual"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",1.003609688,1.201571313,0.197961625,19.7249615,0.017342254,"DIN|Surface|Annual"
"CB2.1","Bottom",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",1.069826855,1.217703948,0.147877094,13.82252585,0.05323103,"DIN|Bottom|Annual"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",0.896068579,1.103407848,0.207339269,23.13877246,0.004705597,"DIN|Surface|Annual"
"CB2.2","Bottom",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",0.749222023,0.996342613,0.24712059,32.98362597,0.000234833,"DIN|Bottom|Annual"
"CB3.1","Surface",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",0.679402841,0.948588458,0.269185617,39.6209143,0.001120522,"DIN|Surface|Annual"
"CB3.1","Bottom",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",0.362890804,0.56106738,0.198176576,54.61052572,0.000140611,"DIN|Bottom|Annual"
"CB3.2","Surface",39.16369,-76.30631,"CB3MH","MD","Chesapeake Bay Mainstem (CB3MH)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",0.366060168,0.755725141,0.389664973,106.4483403,3.6e-06,"DIN|Surface|Annual"
"CB3.2","Bottom",39.16369,-76.30631,"CB3MH","MD","Chesapeake Bay Mainstem (CB3MH)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",0.250527553,0.456219532,0.205691979,82.1035357,4.62e-07,"DIN|Bottom|Annual"
"CB3.3C","Surface",38.99596,-76.35967,"CB3MH","MD","Chesapeake Bay Mainstem (CB3MH)","Dissolved Inorganic Nitrogen [mg/L]","Non-linear Trend","1999-2000 to 2018-2019","Annual",0.186619477,0.438796751,0.252177274,135.1291294,1.36e-06,"DIN|Surface|Annual"
